scenario,segment,stem,frame_id,frame_offset,timestamp,class_id,class_name,object_key,gt_track_id,matched,pred_score,velocity_valid,gt_x_ego,pred_x_ego,err_x_ego,gt_y_ego,pred_y_ego,err_y_ego,gt_z_ego,pred_z_ego,err_z_ego,gt_yaw_ego_rad,pred_yaw_ego_rad,yaw_error_rad,gt_vx_ego,pred_vx_ego,err_vx_ego,gt_vy_ego,pred_vy_ego,err_vy_ego,gt_speed,pred_speed,velocity_error,center_error_xy,center_error_3d,gt_x_global,pred_x_global,gt_y_global,pred_y_global,gt_z_global,pred_z_global,gt_yaw_global,pred_yaw_global,gt_vx_global,pred_vx_global,gt_vy_global,pred_vy_global
scen08,0,live_000172,172,172,1784644557.399,1,pedestrian,scen08#seg0:1:4,4,True,0.6454675511479024,True,27.103500366210938,26.868118286132812,-0.235382080078125,13.353300094604492,13.261555671691895,-0.09174442291259766,0.36010000109672546,0.46427464485168457,0.1041746437549591,2.4764139861694967,0.837062076416126,-1.6393519097533709,0.0,-0.005464434158056974,-0.005464434158056974,0.0,-0.0030454988591372967,-0.0030454988591372967,0.0,0.006255805621080822,0.006255805621080822,0.2526296949241526,0.2732656567498797,126.77232483421847,126.78471450393334,1349.5682767359758,1349.3159510360524,0.12220996898514583,0.22638461274010493,-2.558567266527218,2.0852661308989973,0.0,0.001156033570103571,0.0,-0.006148063951646892
scen08,0,live_000172,172,172,1784644557.399,1,pedestrian,scen08#seg0:1:5,5,True,0.11347051572260458,True,38.45500183105469,37.769309997558594,-0.6856918334960938,18.84119987487793,18.773651123046875,-0.06754875183105469,0.5601999759674072,0.49074530601501465,-0.06945466995239258,0.26001199408981657,0.9449714529687485,0.6849594588789318,0.0,-0.009958299808204174,-0.009958299808204174,0.0,0.015621907077729702,0.015621907077729702,0.0,0.01852597408546446,0.01852597408546446,0.6890109755273628,0.6925027621427686,125.16623167456306,125.01291378376585,1362.0740391784336,1361.4023028099386,0.32230994385582756,0.252855273903435,1.508216048572688,2.1931755074516204,0.0,-0.017973120648222717,0.0,-0.00449206522434068
scen08,0,live_000173,173,173,1784644557.518,0,vehicle,scen08#seg0:0:3,3,True,0.8765966518434816,True,15.892600059509277,15.787117958068848,-0.10548210144042969,-2.4275999069213867,-2.4751861095428467,-0.04758620262145996,0.8159999847412109,0.7538789510726929,-0.062121033668518066,0.1319510013392999,0.12617701921636598,-0.005773982122934118,3.997299909591675,2.9177346229553223,-1.0795652866363525,0.59579998254776,0.5554622411727905,-0.04033774137496948,4.0414581757610115,2.970136971818124,1.0803186296132563,0.1157191445017623,0.1313390392391573,138.302870522325,138.3148459915966,1334.4133034303459,1334.2982056087335,0.5750610953486452,0.5129400616801272,1.3826265795466348,1.3768525974237011,0.6923432301514891,0.39091283528531984,3.9817138317675376,2.9442997107241187
scen08,0,live_000173,173,173,1784644557.518,0,vehicle,scen08#seg0:0:1,1,True,0.7867470467788067,True,28.80109977722168,29.849796295166016,1.048696517944336,0.16110000014305115,0.09152888506650925,-0.0695711150765419,0.8314999938011169,0.7918384075164795,-0.03966158628463745,0.24189599317541063,0.21647506002342545,-0.025420933151985015,3.9182000160217285,3.341463088989258,-0.5767369270324707,1.021299958229065,0.9350922703742981,-0.08620768785476685,4.0491165666391185,3.469837622885456,0.5831442775575547,1.0510016778300444,1.051749765024068,139.9077451159875,140.30378689420886,1347.4806332918606,1348.454160608737,0.5905611044085513,0.5508995181239138,1.4925715713827454,1.4671506382307609,0.2635685001289624,0.16390836057878932,4.0405292494883795,3.465964105198403
scen08,0,live_000173,173,173,1784644557.518,1,pedestrian,scen08#seg0:1:4,4,True,0.699893278012766,True,26.662099838256836,26.499534606933594,-0.1625652313232422,13.31659984588623,13.202823638916016,-0.11377620697021484,0.5128999948501587,0.512955904006958,5.5909156799316406e-05,2.473912972883384,1.5048883121613714,-0.9690246607220123,0.0,-0.003760403022170067,-0.003760403022170067,0.0,-0.002310521202161908,-0.002310521202161908,0.0,0.00441351777098331,0.00441351777098331,0.19842499768856847,0.19842500556518128,126.74747548363554,126.80431534826666,1349.5900882295246,1349.399978499378,0.27196110545759294,0.27201701461439226,-2.5585967560888676,2.7555638903687063,0.0,0.001009812732118673,0.0,-0.004296442407485116
scen08,0,live_000173,173,173,1784644557.518,1,pedestrian,scen08#seg0:1:5,5,True,0.12536924674953998,True,38.01430130004883,37.18968200683594,-0.8246192932128906,18.745899200439453,18.66179084777832,-0.08410835266113281,0.5633000135421753,0.47792160511016846,-0.08537840843200684,0.2574659924426666,1.0618143806295481,0.8043483881868818,0.0,-0.011631309986114502,-0.011631309986114502,0.0,0.019194183871150017,0.019194183871150017,0.0,0.022443352389351336,0.022443352389351336,0.8288975773437252,0.8332830649621288,125.166322621448,124.98666588354564,1362.074066967766,1361.2648731403967,0.32236112414960955,0.2369827157176027,1.5081415706500012,2.312489958836883,0.0,-0.02187922427552025,0.0,-0.005000361144366238
scen08,0,live_000174,174,174,1784644557.587,0,vehicle,scen08#seg0:0:3,3,True,0.880771835406307,True,15.844400405883789,15.73544692993164,-0.10895347595214844,-2.416300058364868,-2.439272403717041,-0.02297234535217285,0.8184999823570251,0.759096086025238,-0.05940389633178711,0.13192999679910092,0.10984988404375663,-0.022080112755344494,3.9974000453948975,3.0443594455718994,-0.953040599822998,0.5950000286102295,0.5026425719261169,-0.09235745668411255,4.041439366979208,3.085575147189798,0.9575052400463079,0.1113489495820903,0.12620384888121516,138.3445087474545,138.33218626099898,1334.6473756270475,1334.536710614959,0.5758997235486423,0.5164958272168552,1.3840318892585435,1.361951776503199,0.6874544003943799,0.47654786915508784,3.9825417266298295,3.048553118671067
scen08,0,live_000174,174,174,1784644557.587,0,vehicle,scen08#seg0:0:1,1,True,0.781950249870988,True,28.752099990844727,29.81328010559082,1.0611801147460938,0.17949999868869781,0.14964210987091064,-0.02985788881778717,0.8345000147819519,0.7939056158065796,-0.040594398975372314,0.2416790036313124,0.21186590746780481,-0.02981309616350769,3.918600082397461,3.592890977859497,-0.32570910453796387,1.0221999883651733,0.9789273142814636,-0.04327267408370972,4.049730783889116,3.7238641577574354,0.32857106552658777,1.0616000798121616,1.062375938491342,139.9237502689244,140.28460105834623,1347.718446077805,1348.716835499439,0.591899755973569,0.5513053569981967,1.4937808960907546,1.4639677999272473,0.25707581174373373,0.1961160453391041,4.041562995796978,3.718696379403815
scen08,0,live_000174,174,174,1784644557.587,1,pedestrian,scen08#seg0:1:4,4,True,0.6682116337395101,True,26.400999069213867,26.156015396118164,-0.24498367309570312,13.27869987487793,13.165499687194824,-0.11320018768310547,0.5067999958992004,0.5071899890899658,0.00038999319076538086,2.472503004968062,2.2673854483400824,-0.2051175566279797,0.0,-0.009474553167819977,-0.009474553167819977,0.0,-0.0063286530785262585,-0.0063286530785262585,0.0,0.01139381444109862,0.01139381444109862,0.2698727155066859,0.26987299729621245,126.74749331427797,126.77823333980048,1349.590067194693,1349.3219509262462,0.2641997370908176,0.264589730281583,-2.5585804097520812,-2.763697966380061,0.0,0.0030413422722537268,0.0,-0.010980402756784014
scen08,0,live_000174,174,174,1784644557.587,1,pedestrian,scen08#seg0:1:5,5,True,0.153103559757775,True,37.76100158691406,36.68822479248047,-1.0727767944335938,18.6919002532959,18.58883285522461,-0.10306739807128906,0.5648999810218811,0.5291593074798584,-0.035740673542022705,0.2560130098434246,1.069846475169723,0.8138334653262982,0.0,-0.012539092451334,-0.012539092451334,0.0,0.02234720252454281,0.02234720252454281,0.0,0.025624720489715272,0.025624720489715272,1.0777165393647825,1.0783090164538365,125.16626858809224,124.92801611922185,1362.0741420064023,1361.0230907705925,0.3222997222134983,0.2865590486714756,1.508114902302867,2.3219483676291652,0.0,-0.025150752029456297,0.0,-0.00490570815773153
scen08,0,live_000175,175,175,1784644557.703,0,vehicle,scen08#seg0:0:3,3,True,0.8864143505568904,True,15.898200035095215,15.782674789428711,-0.1155252456665039,-2.382999897003174,-2.406569242477417,-0.023569345474243164,0.8169999718666077,0.7649711966514587,-0.052028775215148926,0.13485199689560864,0.1264504146154082,-0.008401582280200603,3.9948999881744385,2.928337812423706,-1.0665621757507324,0.605400025844574,0.5156927704811096,-0.08970725536346436,4.0405117382342475,2.9733989603140945,1.070328111565319,0.11790503141253263,0.1288743181661063,138.43197861012402,138.4184370944994,1335.1418419932781,1335.0247171718825,0.5750048304365717,0.5229760552214228,1.3892862939211197,1.3808847116409186,0.6675019626450631,0.4209379279425148,3.984993881635671,2.9434525031018257
scen08,0,live_000175,175,175,1784644557.703,0,vehicle,scen08#seg0:0:1,1,True,0.8127821354934781,True,28.801700592041016,29.153627395629883,0.3519268035888672,0.23680000007152557,0.21833181381225586,-0.018468186259269714,0.8379999995231628,0.80629563331604,-0.0317043662071228,0.2439110110300002,0.2182445003987435,-0.02566651063125658,3.917099952697754,3.3768200874328613,-0.5402798652648926,1.03410005569458,0.843097984790802,-0.19100207090377808,4.051300404143376,3.4804781445727238,0.5730480991157569,0.3524110511717591,0.35383430560727086,139.9566136621919,140.08365370625452,1348.220036290727,1348.5487525455615,0.5960048580931269,0.5643004918860041,1.4983453080555114,1.4726787974242548,0.23587234504869348,0.24930853980563006,4.044428167424106,3.471537608442169
scen08,0,live_000175,175,175,1784644557.703,1,pedestrian,scen08#seg0:1:4,4,True,0.6635046166766934,True,25.994199752807617,25.684297561645508,-0.3099021911621094,13.216699600219727,13.059514045715332,-0.15718555450439453,0.5062000155448914,0.522365391254425,0.01616537570953369,2.4701029975399806,2.2295275237536476,-0.24057547378633304,0.0,-0.03962427377700806,-0.03962427377700806,0.0,-0.00020214985124766827,-0.00020214985124766827,0.0,0.03962478942426884,0.03962478942426884,0.3474862107076057,0.34786202150243556,126.7474158726082,126.80038681953263,1349.5900539358254,1349.246628914294,0.2642048741148554,0.2803702498243891,-2.5586480126140945,-2.799223486400428,0.0,-0.012135437357002184,0.0,-0.03772075154436777
scen08,0,live_000175,175,175,1784644557.703,1,pedestrian,scen08#seg0:1:5,5,True,0.13949316225151964,True,37.366798400878906,36.13017272949219,-1.2366256713867188,18.603300094604492,18.475648880004883,-0.12765121459960938,0.5644000172615051,0.5020865797996521,-0.06231343746185303,0.25373398573963707,1.1114824387101305,0.8577484529704935,0.0,-0.016699276864528656,-0.016699276864528656,0.0,0.024799607694149017,0.024799607694149017,0.0,0.029897932864696133,0.029897932864696133,1.2431966392013005,1.2447573451117775,125.16627618329991,124.90286442502267,1362.0741022447319,1360.8591322330349,0.32240487583146915,0.2600914383696161,1.5081682827651477,2.3659167357356417,0.0,-0.028764222410721806,0.0,-0.008155114878921496
scen08,0,live_000176,176,176,1784644557.779,0,vehicle,scen08#seg0:0:3,3,True,0.888515597230672,True,15.891400337219238,15.823901176452637,-0.06749916076660156,-2.364799976348877,-2.395258665084839,-0.030458688735961914,0.8170999884605408,0.7604612112045288,-0.05663877725601196,0.1349640005552858,0.12217368178543916,-0.01279031876984682,3.9953999519348145,3.041471242904663,-0.9539287090301514,0.6026999950408936,0.545411229133606,-0.0572887659072876,4.040602437748982,3.089987173158016,0.9556474164727864,0.07405314594066707,0.09322992820315736,138.48449655246014,138.49256892182245,1335.4498001737459,1335.3761883182021,0.5761208332558934,0.5194820559998814,1.3910960035901851,1.3783056848203383,0.6634578534912244,0.4226954053802471,3.9857611238738113,3.060939287955822
scen08,0,live_000176,176,176,1784644557.779,0,vehicle,scen08#seg0:0:1,1,True,0.8049631485402102,True,28.793399810791016,28.98715591430664,0.193756103515625,0.26660001277923584,0.24008643627166748,-0.02651357650756836,0.8396999835968018,0.8016505837440491,-0.038049399852752686,0.24382900072749467,0.22882086015746392,-0.015008140570030637,3.9184999465942383,3.2477867603302,-0.6707131862640381,1.0306999683380127,0.8678461909294128,-0.16285377740859985,4.051787785187056,3.361737028931149,0.6902010801532463,0.19556174827603753,0.19922889905316177,139.97543137646036,140.06061013467416,1348.5327268214578,1348.7087636827623,0.5987208283921543,0.5606714285394017,1.4999610037623938,1.4849528631923636,0.23267219691588592,0.179945990300457,4.045101717506417,3.356917528367597
scen08,0,live_000176,176,176,1784644557.779,1,pedestrian,scen08#seg0:1:4,4,True,0.6692747796925573,True,25.70490074157715,25.36685562133789,-0.3380451202392578,13.17240047454834,13.017522811889648,-0.1548776626586914,0.5052000284194946,0.5173983573913574,0.012198328971862793,2.4684340296498997,2.146379101663034,-0.32205492798686564,0.0,-0.026980217546224594,-0.026980217546224594,0.0,-0.0025770310312509537,-0.0025770310312509537,0.0,0.027103011415295458,0.027103011415295458,0.37183543901596267,0.37203547268761816,126.74741943945439,126.7900686089873,1349.5901823779527,1349.2208009463045,0.2642208732148472,0.27641920218671,-2.558619274494787,-2.8806742024816527,0.0,-0.0058998046818109304,0.0,-0.026453081720172373
scen08,0,live_000176,176,176,1784644557.779,1,pedestrian,scen08#seg0:1:5,5,True,0.14881944650559475,True,37.08649826049805,35.608367919921875,-1.4781303405761719,18.539600372314453,18.39795684814453,-0.14164352416992188,0.5633000135421753,0.5365303158760071,-0.026769697666168213,0.25207500664688604,1.1712920443503247,0.9192170377034383,0.0,-0.020013174042105675,-0.020013174042105675,0.0,0.02696751244366169,0.02696751244366169,0.0,0.033582344507771644,0.033582344507771644,1.4849014080642207,1.4851426895703468,125.16632095485149,124.84353248716339,1362.0740809840481,1360.6246880777599,0.3223208583375279,0.29555116067135967,1.5082070096817848,2.427424047385224,0.0,-0.031837439514134175,0.0,-0.010684161540453629
scen08,0,live_000177,177,177,1784644557.894,0,vehicle,scen08#seg0:0:3,3,True,0.8865294397512038,True,15.866499900817871,15.881590843200684,0.0150909423828125,-2.344899892807007,-2.3829047679901123,-0.03800487518310547,0.8144999742507935,0.7594656944274902,-0.05503427982330322,0.13663499010135338,0.12830568591553118,-0.008329304185822117,3.9932000637054443,3.0013837814331055,-0.9918162822723389,0.611299991607666,0.5338679552078247,-0.07743203639984131,4.039719597758822,3.048494644418368,0.9948342867239499,0.040891405939204296,0.06856295672850196,138.55447561249676,138.59527866447905,1335.8586873232364,1335.8613739621433,0.5757278918276709,0.5206936120043677,1.3951946332257386,1.3868653290399156,0.6449199583438767,0.4139340670292855,3.9879083083549487,3.02026127763809
scen08,0,live_000177,177,177,1784644557.894,0,vehicle,scen08#seg0:0:1,1,True,0.7909740529213458,True,28.76740074157715,28.924396514892578,0.1569957733154297,0.3003000020980835,0.2415241152048111,-0.0587758868932724,0.8398000001907349,0.7970008254051208,-0.042799174785614014,0.24483200447357725,0.246747834453704,0.0019158299801267376,3.919100046157837,3.140965461730957,-0.7781345844268799,1.035099983215332,0.9099234342575073,-0.1251765489578247,4.0534895025208515,3.270110806684957,0.7881386933085976,0.16763733987092652,0.17301458632534447,140.00017528564203,140.1043365001865,1348.9483885208258,1349.0797381272341,0.6010279177676123,0.5582287429819983,1.5033916475979616,1.5053074775780884,0.2188485440160639,0.09893910475449585,4.047577357114845,3.2686137339165846
scen08,0,live_000177,177,177,1784644557.894,1,pedestrian,scen08#seg0:1:4,4,True,0.686008970516987,True,25.30699920654297,25.024398803710938,-0.28260040283203125,13.109399795532227,12.957090377807617,-0.15230941772460938,0.503000020980835,0.5076520442962646,0.0046520233154296875,2.4660420049084433,1.7471819971434144,-0.7188600077650289,0.0,-0.008968956768512726,-0.008968956768512726,0.0,-0.001835955074056983,-0.001835955074056983,0.0,0.009154939461809992,0.009154939461809992,0.3210313791647724,0.32106508332324646,126.74741633791864,126.80554998723608,1349.5901023007611,1349.2743783307726,0.2642279385577124,0.2688799618731421,-2.558583659146758,3.005741640267799,0.0,-0.0010079707894634917,0.0,-0.0090992808197678
scen08,0,live_000177,177,177,1784644557.894,1,pedestrian,scen08#seg0:1:5,5,True,0.05234473197677758,True,36.701698303222656,38.01072692871094,1.3090286254882812,18.448999404907227,19.30180549621582,0.8528060913085938,0.5611000061035156,0.5765601396560669,0.01546013355255127,0.24956099220011838,1.2741334414904317,1.0245724492903134,0.0,0.00030368403531610966,0.00030368403531610966,0.0,-0.013154055923223495,-0.013154055923223495,0.0,0.013157560990723053,0.013157560990723053,1.5623169242252932,1.562393416348854,125.16630655931522,124.7568524149315,1362.0741154119494,1363.5818227692862,0.3223279236803931,0.33778805723294436,1.5081206353245031,2.5326930846148166,0.0,0.012611330510744685,0.0,-0.00375176678024597
scen08,0,live_000178,178,178,1784644558.016,0,vehicle,scen08#seg0:0:3,3,True,0.8869016257370959,True,15.920299530029297,15.893967628479004,-0.02633190155029297,-2.3099000453948975,-2.377079486846924,-0.06717944145202637,0.8148999810218811,0.7662822008132935,-0.048617780208587646,0.13815700827141633,0.12623432281530858,-0.01192268545610764,3.9921000003814697,3.154513120651245,-0.8375868797302246,0.6200000047683716,0.5541457533836365,-0.06585425138473511,4.039958219952096,3.202816033485841,0.8401717464433434,0.07215570935872337,0.08700652243062641,138.6421356981403,138.69810238109812,1336.3910479742483,1336.3455048431333,0.5772667961411789,0.5286490159325913,1.3994410701492441,1.387518384693136,0.6254311652832215,0.43303213718050304,3.991252720193371,3.173407271770023
scen08,0,live_000178,178,178,1784644558.016,0,vehicle,scen08#seg0:0:1,1,True,0.772652223924009,True,28.818300247192383,29.059791564941406,0.24149131774902344,0.35749998688697815,0.319880872964859,-0.03761911392211914,0.8414000272750854,0.8062193393707275,-0.03518068790435791,0.2456629931269578,0.27025820865524497,0.024595215528287362,3.9244000911712646,3.3081576824188232,-0.6162424087524414,1.0368000268936157,1.013302206993103,-0.023497819900512695,4.059047963667298,3.4598682943782375,0.6166902414381858,0.2444038753384348,0.24692293348708827,140.03013962541226,140.13952799736566,1349.4886389943572,1349.7071966260287,0.6037668423943833,0.5685861544900254,1.5069470550047859,1.5315422705330732,0.2078155508984918,0.04249299682713059,4.0537245920457385,3.459607341832946
scen08,0,live_000178,178,178,1784644558.016,1,pedestrian,scen08#seg0:1:4,4,True,0.6682104950532555,True,24.868999481201172,24.648405075073242,-0.2205944061279297,13.039999961853027,12.981801986694336,-0.058197975158691406,0.5019000172615051,0.5282571315765381,0.02635711431503296,2.4633119939714487,1.5830551190768838,-0.880256874894565,0.0,-0.005976945627480745,-0.005976945627480745,0.0,-0.0019888621754944324,-0.0019888621754944324,0.0,0.006299162784606669,0.006299162784606669,0.2281422721187497,0.22965973483073032,126.74734981808655,126.73559059846724,1349.5900149761121,1349.3621759603982,0.26426683238080295,0.2906239466958359,-2.55858925133031,2.8443391809547114,0.0,7.381345278520716e-05,0.0,-0.006298730297541051
scen08,0,live_000178,178,178,1784644558.016,1,pedestrian,scen08#seg0:1:5,5,True,0.14064548258525367,True,36.27830123901367,34.460227966308594,-1.8180732727050781,18.348499298095703,18.167428970336914,-0.18107032775878906,0.5600000023841858,0.4945374131202698,-0.06546258926391602,0.24690000111852742,1.0988919252866507,0.8519919241681233,0.0,-0.032736148685216904,-0.032736148685216904,0.0,0.033693827688694,0.033693827688694,0.0,0.04697796776209068,0.04697796776209068,1.82706783905777,1.8282402027940325,125.16630461255617,124.78499646762182,1362.0741099718168,1360.287274504538,0.3223668175034836,0.2569042282395676,1.5081840629963548,2.360175987164478,0.0,-0.04206401081377854,0.0,-0.020917658791421975
scen08,0,live_000179,179,179,1784644558.085,0,vehicle,scen08#seg0:0:3,3,True,0.8850415692908342,True,15.913399696350098,15.946985244750977,0.033585548400878906,-2.2952001094818115,-2.3615617752075195,-0.06636166572570801,0.8152999877929688,0.7651087045669556,-0.050191283226013184,0.13938099472769525,0.12851945802713277,-0.010861536700562446,3.9921000003814697,3.0462565422058105,-0.9458434581756592,0.6251999735832214,0.5437697172164917,-0.08143025636672974,4.04075951029187,3.0944085745572454,0.9493422638994017,0.07437647302257877,0.08972750220056425,138.6862867276799,138.75970595831723,1336.6636995582214,1336.675593939748,0.5778452441721884,0.5276539609461752,1.4022736327505712,1.3914120960500087,0.6140547056305301,0.405006563491931,3.9938295204611816,3.067789776014951
